Block,Type,number,target_x,target_y,rotation_angle,ins_images,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,retry.thisRepN,retry.thisTrialN,retry.thisN,retry.thisIndex,thisRow.t,notes,Setting.started,Start_instruction.started,entering.started,Setting.stopped,entering.x,entering.y,entering.leftButton,entering.midButton,entering.rightButton,entering.time,Guiding.started,guiding_mouse.started,trial_counter.started,Guiding.stopped,guiding_mouse.x,guiding_mouse.y,guiding_mouse.leftButton,guiding_mouse.midButton,guiding_mouse.rightButton,guiding_mouse.time,Moving.started,target.started,moving_mouse.started,StartTime,Moving.stopped,moving_mouse.x,moving_mouse.y,moving_mouse.leftButton,moving_mouse.midButton,moving_mouse.rightButton,moving_mouse.time,Feedback.started,feedback_target.started,clamped_cursor.started,Feedback.stopped,Instruction.started,instruction_image.started,end.started,Instruction.stopped,end.x,end.y,end.leftButton,end.midButton,end.rightButton,end.time,participant,group,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,0.0020286000799387693,0.068393399938941,0.0018943999893963337,9.581018900033087,[0.34375],[0.15625],[1],[0],[0],[9.578321000095457],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,1,2024-10-28_11h14.55.880,f,2023.2.3,60.08644032574385,2024-10-28 11h15.09.683248 +0200,
familiarization,original,10,0,8,0,None,0,0,0,0,0,0,0,0,9.645440999884158,,,,,,,,,,,,9.600431700004265,0.05906119989231229,9.645440999884158,10.446083500050008,"[0.34375, 0.65625, 0.671875, 0.6875, 0.71875, 0.734375, 0.765625, 0.828125, 0.875, 0.90625, 0.953125, 1.0, 1.03125, 1.046875, 1.0625, 1.078125, 1.109375, 1.125, 1.125, 1.125, 1.125, 1.125, 1.125, 1.125, 1.109375, 1.109375, 1.09375, 1.015625, 0.921875, 0.828125, 0.75, 0.65625, 0.578125, 0.484375, 0.4375, 0.40625, 0.359375, 0.34375, 0.328125, 0.328125, 0.296875, 0.265625, 0.21875, 0.203125, 0.1875, 0.15625, 0.140625, 0.078125, 0.046875, 0.0, -0.046875]","[0.15625, -0.234375, -0.25, -0.25, -0.28125, -0.3125, -0.34375, -0.421875, -0.484375, -0.546875, -0.625, -0.734375, -0.8125, -0.84375, -0.875, -0.90625, -0.953125, -0.96875, -0.96875, -0.96875, -0.96875, -0.96875, -0.96875, -0.96875, -0.953125, -0.953125, -0.953125, -0.9375, -0.90625, -0.875, -0.859375, -0.828125, -0.8125, -0.78125, -0.765625, -0.75, -0.734375, -0.71875, -0.703125, -0.6875, -0.640625, -0.578125, -0.515625, -0.484375, -0.46875, -0.453125, -0.4375, -0.375, -0.34375, -0.28125, -0.203125]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.04066579998470843, 0.04560109996236861, 0.050117600010707974, 0.06246439996175468, 0.07900430005975068, 0.09631110006012022, 0.1121928000357002, 0.12931119999848306, 0.1455174998845905, 0.16243049991317093, 0.17868070001713932, 0.19532709987834096, 0.21186259994283319, 0.2286964999511838, 0.2454464000184089, 0.26193280005827546, 0.2785763000138104, 0.2954658998642117, 0.3123304999899119, 0.32855560001917183, 0.34541189996525645, 0.36201260006055236, 0.37847690004855394, 0.39529450004920363, 0.41205219994299114, 0.42871539993211627, 0.4455613000318408, 0.46187100000679493, 0.4788850999902934, 0.4953681998886168, 0.512243099976331, 0.5285978999454528, 0.5458805998787284, 0.5623451999854296, 0.5791817000135779, 0.5954400000628084, 0.6119524000678211, 0.6288165999576449, 0.6453328998759389, 0.6626508000772446, 0.6787908000405878, 0.6956750000827014, 0.712149600032717, 0.7287043000105768, 0.7452507000416517, 0.7617488000541925, 0.778653800021857, 0.795317699899897, 0.811940599931404, 0.82857930008322, 0.8450533000286669]",,,,,,,,,,,,,,,,,,,,,,,,,,001,1,2024-10-28_11h14.55.880,f,2023.2.3,60.08644032574385,2024-10-28 11h15.09.683248 +0200,
familiarization,original,10,0,8,0,None,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.879067299887538,12.51038770005107,0.6262710001319647,0.47553159995004535,13.261799700092524,"[-0.03125, -0.03125, -0.03125, -0.03125, -0.03125, -0.03125, -0.03125, -0.03125, -0.03125, -0.03125, -0.03125, -0.03125, -0.03125, -0.03125, -0.03125, -0.03125, -0.03125, -0.03125, -0.03125, -0.03125, -0.03125, -0.03125, -0.03125, -0.03125, -0.03125, -0.03125, -0.03125, -0.046875, -0.0625, -0.109375, -0.140625, -0.171875, -0.1875, -0.203125, -0.21875, -0.21875, -0.203125, -0.15625, -0.109375, -0.03125, 0.03125, 0.0625, 0.09375, 0.125, 0.140625, 0.15625, 0.15625, 0.15625]","[-0.09375, -0.09375, -0.09375, -0.09375, -0.09375, -0.09375, -0.09375, -0.09375, -0.09375, -0.09375, -0.09375, -0.09375, -0.09375, -0.09375, -0.09375, -0.09375, -0.09375, -0.09375, -0.09375, -0.09375, -0.09375, -0.09375, -0.09375, -0.078125, -0.078125, -0.078125, -0.078125, -0.046875, 0.03125, 0.25, 0.546875, 0.890625, 1.140625, 1.75, 2.265625, 2.6875, 3.140625, 3.625, 4.125, 4.828125, 5.328125, 5.796875, 6.359375, 6.890625, 7.25, 7.640625, 7.921875, 8.15625]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[12.505981700029224, 12.51073669991456, 12.514522799989209, 12.528846400091425, 12.544763500103727, 12.561401200015098, 12.57817199989222, 12.594914400018752, 12.611824200022966, 12.62846629996784, 12.644873199984431, 12.661860099993646, 12.678281399887055, 12.694995800033212, 12.711743199964985, 12.728104999987409, 12.744714600034058, 12.761724699987099, 12.778334500035271, 12.795159100089222, 12.811485399957746, 12.82836030004546, 12.844951800070703, 12.86179589992389, 12.878039800096303, 12.894946400076151, 12.911460699979216, 12.928263399982825, 12.944987900089473, 12.962154099950567, 12.978284700075164, 12.995099199935794, 13.011637999908999, 13.02830779994838, 13.044861200032756, 13.061726399930194, 13.078232100000605, 13.095073299948126, 13.111562199890614, 13.128376600099728, 13.144903999986127, 13.161513600032777, 13.178599399980158, 13.194832700071856, 13.211518199881539, 13.228054499952123, 13.24454479990527, 13.261295800097287]",13.26315989997238,13.277712800074369,13.277712800074369,15.777458699885756,15.777485999977216,15.793360899901018,2.6799971237778664e-05,15.778063999954611,[],[],[],[],[],[],001,1,2024-10-28_11h14.55.880,f,2023.2.3,60.08644032574385,2024-10-28 11h15.09.683248 +0200,
familiarization,original,20,-8,0,0,None,0,1,1,1,0,0,0,0,15.793360899901018,,,,,,,,,,,,15.779302299953997,0.0038151999469846487,15.793360899901018,16.744244100060314,"[-0.171875, -0.25, -0.28125, -0.34375, -0.421875, -0.4375, -0.4375, -0.4375, -0.40625, -0.390625, -0.375, -0.34375, -0.3125, -0.28125, -0.265625, -0.25, -0.25, -0.234375, -0.21875, -0.21875, -0.21875, -0.21875, -0.21875, -0.234375, -0.234375, -0.25, -0.25, -0.25, -0.234375, -0.234375, -0.234375, -0.234375, -0.234375, -0.234375, -0.234375, -0.234375, -0.234375, -0.234375, -0.234375, -0.234375, -0.234375, -0.25, -0.25, -0.25, -0.25, -0.25, -0.234375, -0.234375, -0.21875, -0.203125, -0.1875, -0.1875, -0.1875, -0.171875, -0.171875, -0.171875, -0.15625, -0.15625, -0.140625]","[7.53125, 7.296875, 7.15625, 6.921875, 6.21875, 6.109375, 6.109375, 5.875, 5.234375, 5.15625, 4.890625, 4.640625, 4.359375, 3.96875, 3.65625, 3.359375, 2.96875, 2.703125, 2.4375, 2.203125, 1.890625, 1.6875, 1.46875, 1.203125, 0.984375, 0.859375, 0.765625, 0.6875, 0.640625, 0.640625, 0.640625, 0.640625, 0.640625, 0.640625, 0.640625, 0.640625, 0.640625, 0.640625, 0.640625, 0.640625, 0.640625, 0.640625, 0.640625, 0.640625, 0.640625, 0.640625, 0.609375, 0.578125, 0.484375, 0.453125, 0.390625, 0.34375, 0.328125, 0.296875, 0.28125, 0.265625, 0.234375, 0.203125, 0.125]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.003556600073352456, 0.014433400006964803, 0.031884900061413646, 0.0683945999480784, 0.07606670004315674, 0.08080390002578497, 0.09947030013427138, 0.1314562999177724, 0.1361312000080943, 0.14796889992430806, 0.16452380013652146, 0.1809827999677509, 0.19849140010774136, 0.2147200999315828, 0.23147929995320737, 0.2482483999338001, 0.2642445999663323, 0.28092609997838736, 0.29786890000104904, 0.3147384999319911, 0.33088949997909367, 0.3477402999997139, 0.3648364001419395, 0.3810980000998825, 0.3977807001210749, 0.41428259992972016, 0.4313570000231266, 0.4478658000007272, 0.4643594000954181, 0.48132840008474886, 0.49802120006643236, 0.5146103000734001, 0.5310919999610633, 0.5476444999221712, 0.5643635999877006, 0.5812300001271069, 0.5975273000076413, 0.6145270001143217, 0.6312617999501526, 0.6476650000549853, 0.6645812999922782, 0.6811035999562591, 0.697567000053823, 0.7142773000523448, 0.7309878000523895, 0.7478418000973761, 0.764551900094375, 0.7822970000561327, 0.7981005001347512, 0.8151334000285715, 0.8315175999887288, 0.8477558000013232, 0.864344900008291, 0.8812335999682546, 0.8977650001179427, 0.9145842001307756, 0.9313590000383556, 0.9482817000243813, 0.9643443000968546]",,,,,,,,,,,,,,,,,,,,,,,,,,001,1,2024-10-28_11h14.55.880,f,2023.2.3,60.08644032574385,2024-10-28 11h15.09.683248 +0200,
familiarization,original,20,-8,0,0,None,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,17.776788000017405,17.792649900075048,0.001912600127980113,0.4823270000051707,19.276469100033864,"[-0.0625, -0.0625, -0.0625, -0.0625, -0.0625, -0.0625, -0.0625, -0.0625, -0.0625, -0.0625, -0.0625, -0.0625, -0.0625, -0.0625, -0.0625, -0.0625, -0.0625, -0.0625, -0.0625, -0.0625, -0.0625, -0.0625, -0.0625, -0.0625, -0.0625, -0.078125, -0.078125, -0.09375, -0.1875, -0.421875, -0.703125, -1.015625, -1.359375, -2.046875, -2.515625, -3.0, -3.671875, -4.359375, -4.84375, -5.1875, -5.328125, -5.609375, -5.984375, -6.234375, -6.515625, -6.859375, -7.046875, -7.15625, -7.203125, -7.203125, -7.203125, -7.203125, -7.203125, -7.203125, -7.203125, -7.1875, -7.1875, -7.1875, -7.203125, -7.203125, -7.203125, -7.203125, -7.203125, -7.203125, -7.203125, -7.203125, -7.203125, -7.203125, -7.203125, -7.203125, -7.203125, -7.203125, -7.203125, -7.203125, -7.203125, -7.203125, -7.203125, -7.203125, -7.203125, -7.203125, -7.203125, -7.203125, -7.203125, -7.203125, -7.203125, -7.203125, -7.203125, -7.203125, -7.203125, -7.203125, -7.203125]","[-0.015625, -0.015625, -0.015625, -0.015625, -0.015625, -0.015625, -0.015625, -0.015625, -0.015625, -0.015625, -0.015625, -0.015625, -0.015625, -0.015625, -0.015625, -0.015625, -0.015625, -0.015625, -0.015625, -0.015625, -0.015625, -0.015625, -0.015625, -0.015625, -0.015625, -0.015625, -0.015625, -0.015625, 0.0, 0.0, 0.0, 0.0, -0.015625, -0.03125, -0.046875, -0.0625, -0.078125, -0.09375, -0.109375, -0.109375, -0.109375, -0.09375, -0.109375, -0.140625, -0.1875, -0.25, -0.265625, -0.28125, -0.296875, -0.296875, -0.296875, -0.296875, -0.296875, -0.296875, -0.296875, -0.296875, -0.296875, -0.296875, -0.296875, -0.296875, -0.296875, -0.296875, -0.296875, -0.296875, -0.296875, -0.296875, -0.296875, -0.296875, -0.296875, -0.296875, -0.296875, -0.296875, -0.296875, -0.296875, -0.296875, -0.296875, -0.296875, -0.296875, -0.296875, -0.296875, -0.296875, -0.296875, -0.296875, -0.296875, -0.296875, -0.296875, -0.296875, -0.296875, -0.296875, -0.296875, -0.296875]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[17.778941999888048, 17.79299549991265, 17.809628899907693, 17.826525799930096, 17.84320680005476, 17.859610700048506, 17.876443299930543, 17.893134200014174, 17.909495800035074, 17.926144799916074, 17.94295830000192, 17.959902100032195, 17.976850100094453, 17.992872500093654, 18.009543099906296, 18.02631670003757, 18.04308749991469, 18.05949810007587, 18.076408799970523, 18.093161100056022, 18.10976650007069, 18.126191299874336, 18.143009199993685, 18.159677000017837, 18.17623159987852, 18.192842399934307, 18.209602900082245, 18.22668799990788, 18.24346729996614, 18.259620300028473, 18.276148699922487, 18.29306469997391, 18.309568899916485, 18.326762600103393, 18.342787199886516, 18.359918900066987, 18.376620499882847, 18.393812200054526, 18.409899400081486, 18.42639909987338, 18.44344719988294, 18.45971229998395, 18.476173700066283, 18.49273689999245, 18.510038000065833, 18.526261700084433, 18.54302280000411, 18.559643300017342, 18.576487200101838, 18.593161500059068, 18.60944089991972, 18.626080899965018, 18.642882300075144, 18.659310499904677, 18.676014499971643, 18.692509399959818, 18.709513700101525, 18.726101499982178, 18.742872599978, 18.75951449992135, 18.776317399926484, 18.792846800060943, 18.809424499981105, 18.82630779989995, 18.84269810002297, 18.85959820006974, 18.87683720001951, 18.89265669998713, 18.909474399872124, 18.926013400079682, 18.942721999948844, 18.959272400010377, 18.975900399964303, 18.992881200043485, 19.009447999997064, 19.02613399992697, 19.042743199970573, 19.05921610002406, 19.075938099995255, 19.09269730001688, 19.109198299935088, 19.126054299995303, 19.142515500076115, 19.159287499962375, 19.17604839988053, 19.192672200035304, 19.209287100005895, 19.226057099876925, 19.242509699892253, 19.259303099941462, 19.275967699941248]",19.27781070000492,19.292241599876434,19.292241599876434,21.791806499939412,21.791833200026304,21.808178399922326,2.2700056433677673e-05,21.792302999878302,[],[],[],[],[],[],001,1,2024-10-28_11h14.55.880,f,2023.2.3,60.08644032574385,2024-10-28 11h15.09.683248 +0200,
