Angle Name,Trial ID,Time,Value,Euler,angerror
R_Hand[1] move onset,11,60.99333333333333,-8.420507509795614,-12.19619181252084,30.985872129544816
R_Hand[1] move onset,12,66.87333333333333,2.947111225952173,-15.54088300487049,33.308213533872035
R_Hand[1] move onset,13,73.32,-34.69970028221612,-10.20418818546669,-18.287528826692714
R_Hand[1] move onset,14,79.23333333333333,2.1737721523172806,3.484760054423494,-8.914529958466517
R_Hand[1] move onset,15,84.28,-4.39484556094205,-5.188984522540108,7.404796074617366
R_Hand[1] move onset,16,89.53333333333333,11.623511357851624,-5.416181851301319,8.637703185337116
R_Hand[1] move onset,17,97.68,-2.231083225532377,-9.31412196488073,-4.974377156925975
R_Hand[1] move onset,18,103.16,-3.637347028144849,-11.761845050530132,6.933393387944193
R_Hand[1] move onset,19,108.67333333333332,7.01364619218387,-11.55267230349518,0.3632493215818186
R_Hand[1] move onset,20,114.74,6.120874352292231,-25.47956861128408,4.483838932419275
R_Hand[1] move onset,21,120.22,-0.3241366189158829,-18.78771326377119,1.241714246546465
R_Hand[1] move onset,22,124.78666666666666,2.178948019190009,-20.07989991004433,1.972395603824161
R_Hand[1] move onset,23,129.63333333333333,-0.7066135421706836,-14.369196616920066,2.759208535363854
R_Hand[1] move onset,24,134.98,-15.039681963846563,-18.27211624526073,1.0355622918885885
R_Hand[1] move onset,25,140.18,16.936429612186043,-21.02860420721753,4.23375378791566
R_Hand[1] move onset,26,144.59333333333333,-2.172483746149999,-21.40743643869587,1.5756437508413017
R_Hand[1] move onset,27,149.94666666666666,0.1295090365048215,-18.296965204096846,-2.857597917281687
R_Hand[1] move onset,28,155.72666666666666,2.0337997165321573,-16.245607293045154,2.114101692109273
R_Hand[1] move onset,29,160.14,2.6611784085426464,-16.347366547373785,1.372013329530077
R_Hand[1] move onset,30,164.48666666666668,-22.385077882488627,-12.076156690091912,-5.070067980709382
R_Hand[1] move onset,31,168.86666666666667,20.274516808188636,-16.124539623837595,1.8731412947642097
R_Hand[1] move onset,32,173.48666666666668,-6.70455788669633,-12.314214206814135,2.89070476507348
R_Hand[1] move onset,33,177.86666666666667,-9.213023596975546,-11.69240483215263,-5.912628986742924
R_Hand[1] move onset,34,182.9,9.660870826710651,-12.33023723401798,5.309593649393946
R_Hand[1] move onset,35,188.03333333333333,10.595237174256695,-14.016155906055303,4.55916978273855
R_Hand[1] move onset,36,193.0133333333333,4.11142220811999,-9.735232814673198,0.091572678594872
R_Hand[1] move onset,37,197.5133333333333,2.4023861739839503,-7.628188992814552,1.9991408907537576
R_Hand[1] move onset,38,202.16,0.6926669654990769,-9.358401021883886,5.102334561508044
R_Hand[1] move onset,39,206.92666666666668,9.290532477230816,-4.903942174684666,-2.7154327055828062
R_Hand[1] move onset,40,211.6533333333333,2.6981493251744872,-11.00459017155273,2.826438097075574
R_Hand[1] move onset,41,217.0533333333333,13.013838164945184,-9.92158895938562,1.0966287535507817
R_Hand[1] move onset,42,221.68666666666667,-4.144081191258594,-9.476453095603432,3.05106324732764
R_Hand[1] move onset,43,226.88666666666663,-3.4787579498648267,-8.879208898581192,3.5836399584438965
R_Hand[1] move onset,44,231.34666666666664,7.482720759479757,-9.659013138331357,3.5346802792274445
R_Hand[1] move onset,45,236.14666666666668,0.880553467301886,-6.252875771815167,3.717423672393117
R_Hand[1] move onset,46,240.82666666666665,-33.13464032011901,-12.138180812777136,4.210478845184056
R_Hand[1] move onset,47,245.26,-9.25251800967916,-8.504788261908075,0.3976129999695246
R_Hand[1] move onset,48,249.90666666666667,-36.279133233538886,-11.785985319695916,5.656515955858069
R_Hand[1] move onset,49,254.59333333333333,-19.060582532158723,-12.750642901813434,10.11045279976588
R_Hand[1] move onset,50,259.74,4.377014172868895,-21.14778681141773,-9.56301019494375
R_Hand[1] move onset,51,264.04,-1.702920220823259,-12.92778904805198,1.2323506611562038
R_Hand[1] move onset,52,303.50666666666666,,,32.02261629509654
R_Hand[1] move onset,53,308.9066666666667,,,-4.546928656204578
R_Hand[1] move onset,54,313.38666666666666,41.21118388197957,-10.953577025404034,-1.7506340482128593
R_Hand[1] move onset,55,318.12,23.64140896538413,-14.387259594603156,-4.650084380332615
R_Hand[1] move onset,56,322.6,-29.618248043793525,-11.163358606649613,-0.4110812671253612
R_Hand[1] move onset,57,326.76666666666665,-38.13017922463359,-9.496910895800696,0.713259574550051
R_Hand[1] move onset,58,334.64666666666665,-0.5655062099143787,-10.879819342618836,-8.097059203791666
R_Hand[1] move onset,59,339.56,13.26933594341,-5.963632734269389,-6.913319978957844
R_Hand[1] move onset,60,344.4266666666667,-23.92035971643559,-4.356677634999916,0.7939346009405455
R_Hand[1] move onset,61,349.9066666666667,-6.363411073245528,-8.154303903590197,5.75714636398699
R_Hand[1] move onset,62,355.64,2.159569597635572,-3.6724033599095054,0.3744295013620728
R_Hand[1] move onset,63,359.64,-8.581804414117634,-10.6062899354567,-0.2334483539377814
R_Hand[1] move onset,64,364.88666666666666,-3.5936048272511285,-9.93006223070316,-2.2854418143988795
R_Hand[1] move onset,65,369.38666666666666,-38.71402444148585,-14.67157158169388,0.3356656689928812
R_Hand[1] move onset,66,374.62,4.659866196422213,-7.81684233730144,-0.2351006031278615
R_Hand[1] move onset,67,379.44,3.757945976805532,-10.602255048469416,-0.5750027660742916
R_Hand[1] move onset,68,384.7,-26.89947255703464,-14.972159168446003,1.46663133484833
R_Hand[1] move onset,69,389.96,10.214875580824671,-11.608229130518628,3.532974013017025
R_Hand[1] move onset,70,395.34,19.080125262154937,-16.397281162520642,-3.781789613336073
