Angle Name,Trial ID,Time,Value,Euler,angerror
Thorax[0] max vel,11,102.0,107.5355852326652,8.990367406083221,37.48423283045227
Thorax[0] max vel,12,109.27333333333333,18.905244533127384,-0.1030693836708123,28.99491399474583
Thorax[0] max vel,13,123.26666666666668,-19.6175805726494,-5.853844624397973,26.50627843636497
Thorax[0] max vel,14,137.23333333333332,-17.03016369985944,-1.6861157874692958,34.34002072596444
Thorax[0] max vel,15,146.41333333333333,-8.438438480674657,-3.6757029237190175,9.62067616607466
Thorax[0] max vel,16,153.42666666666668,55.00434612605503,11.713227261255946,27.0503451532919
Thorax[0] max vel,17,159.7,21.009310423330525,-0.6487858330922943,10.273905824480664
Thorax[0] max vel,18,168.35333333333332,15.519433203089507,0.5928734113178762,16.32589207690289
Thorax[0] max vel,19,175.66,-10.756920662880455,6.094112697108332,-5.733392759240793
Thorax[0] max vel,20,181.80666666666667,-43.2773186855372,11.225358037944837,14.24596140432709
Thorax[0] max vel,21,188.90666666666667,-13.98040689556647,8.153882859261643,4.018091837019881
Thorax[0] max vel,22,194.04,-10.291946523966535,8.960028559957395,1.789830371184742
Thorax[0] max vel,23,199.68,-18.697180602509405,10.040424951654373,0.7474298200505558
Thorax[0] max vel,24,205.47333333333333,63.75849452141792,0.6206989030778811,4.916405993809079
Thorax[0] max vel,25,212.48666666666668,54.55424018572582,2.1007630285041863,0.0986121207086867
Thorax[0] max vel,26,219.03333333333333,-13.107610149598347,1.3151978833301057,8.948002052127592
Thorax[0] max vel,27,228.38,49.23465984236126,4.577656673076239,6.114922763029966
Thorax[0] max vel,28,235.34,49.3613575458119,-2.577760372472838,2.592424562181592
Thorax[0] max vel,29,242.34,-14.52884799168532,-0.3252740322701636,4.358994175694718
Thorax[0] max vel,30,251.40666666666667,15.044104003382332,-1.1217485510366938,5.488499386432991
Thorax[0] max vel,31,260.96666666666664,51.50601737839672,8.914076682287833,4.121680416745761
Thorax[0] max vel,32,268.26666666666665,44.07048897711196,9.34473919013932,15.93218861267104
Thorax[0] max vel,33,275.56666666666666,-35.8885090241933,-0.199718772032252,7.555070735439159
Thorax[0] max vel,34,281.64,45.25265116332058,2.4519652690413896,11.830922955581585
Thorax[0] max vel,35,287.68,18.78603286611101,-3.9564360646645422,0.3101182345333271
Thorax[0] max vel,36,298.42,57.32170706865715,1.1534496316502016,-0.1298415478970724
Thorax[0] max vel,37,305.3,11.238584037976125,3.496003021330576,11.878139752098647
Thorax[0] max vel,38,315.1533333333333,-73.12672139452212,8.983752358768479,9.89737421409282
Thorax[0] max vel,39,321.64,-27.6737675149,6.715800266951545,5.717795735804771
Thorax[0] max vel,40,327.00666666666666,49.00343643252702,4.147884707553357,0.0084214998441396
Thorax[0] max vel,41,333.47333333333336,-53.90401528033856,9.677810069779232,10.758121721975629
Thorax[0] max vel,42,338.98,48.41122948548177,6.2808218784601415,10.493257583988225
Thorax[0] max vel,43,346.08666666666664,-34.812748447931625,5.444404569637125,6.423581278151474
Thorax[0] max vel,44,351.64666666666665,63.162070810857664,6.539259440195366,2.605968062582484
Thorax[0] max vel,45,359.0,-34.70916013150845,5.126529669088021,6.364268074014561
Thorax[0] max vel,46,364.4866666666667,-10.956061933656608,-3.914024127208527,10.571978124685444
Thorax[0] max vel,47,372.4066666666667,7.638311013622063,-3.360025765203009,1.6695419144599413
Thorax[0] max vel,48,381.7266666666667,-23.78713456891467,8.071503656101282,11.930834701274035
Thorax[0] max vel,49,388.2133333333333,22.29472396773208,-4.163168629770526,0.986292239097594
Thorax[0] max vel,50,396.0733333333333,50.54670825642377,-0.7397242976151314,5.785817953199356
Thorax[0] max vel,51,403.02,43.00221307283925,6.1872064570957725,7.3640565398200835
Thorax[0] max vel,52,409.9066666666667,-34.26518396471755,2.6101369269383614,3.57747534364858
Thorax[0] max vel,53,415.8333333333333,39.84905581105415,6.289328943806645,6.297354049033771
Thorax[0] max vel,54,422.9066666666667,-21.155917043606443,0.5714772566120226,5.195145558808946
Thorax[0] max vel,55,428.64666666666665,23.2152353350552,2.995327617859437,3.631166478815935
Thorax[0] max vel,56,435.9533333333333,-44.81717686244045,-7.386294956993922,3.807296331747153
Thorax[0] max vel,57,443.8333333333333,-13.00785163825357,-2.426129627833675,5.136303428248127
Thorax[0] max vel,58,454.35333333333335,50.50921932153245,0.4723411507235144,3.9966541554885566
Thorax[0] max vel,59,460.8666666666667,31.31201485078112,6.5591751646135545,-0.2089151012888237
Thorax[0] max vel,60,468.0466666666667,10.41172962546943,-2.0122241089525463,-1.6500117817998046
Thorax[0] max vel,61,480.1,38.36835642255735,2.9823797017818023,18.39037764155357
Thorax[0] max vel,62,487.26,-39.25272100697863,6.119844202567292,4.505338438038422
Thorax[0] max vel,63,493.3666666666667,-28.466563082312263,1.081560122332904,-5.601240867199337
Thorax[0] max vel,64,499.4333333333333,-12.581575807123508,2.0430125806639623,4.378004055393021
Thorax[0] max vel,65,509.62,-15.79761884791266,7.22623373514666,3.3886679125408534
Thorax[0] max vel,66,515.9333333333333,11.836572821085918,8.48827997176831,-0.4089900276375218
Thorax[0] max vel,67,521.58,48.62911489662761,7.916858768167775,9.613845400419166
Thorax[0] max vel,68,528.7933333333333,-40.38283342271276,4.9650107078209,8.316523340952571
Thorax[0] max vel,69,534.1866666666666,-32.622862069817586,11.970925400036874,5.564802025187461
Thorax[0] max vel,70,539.7666666666667,-17.9517343152451,15.181120217061231,4.005984196036778
Thorax[0] max vel,71,546.5,33.69842432605483,13.737612572473347,1.2940474565989175
