Angle Name,Trial ID,Time,Value,Euler,angerror
R_Forearm[0] move onset,11,101.66666666666669,-0.5368707367146011,65.82345528943712,37.48423283045227
R_Forearm[0] move onset,12,108.53333333333332,3.92991740499619,68.40654121804673,28.99491399474583
R_Forearm[0] move onset,13,121.92666666666666,2.938832844471188,67.67271019752349,26.50627843636497
R_Forearm[0] move onset,14,136.6266666666667,-3.1140323126145617,68.71311160576542,34.34002072596444
R_Forearm[0] move onset,15,145.97333333333333,-0.6002688927801659,65.74579395275958,9.62067616607466
R_Forearm[0] move onset,16,153.46666666666667,-60.64743976593507,49.76969746354912,27.0503451532919
R_Forearm[0] move onset,17,159.7,1.2229848061042392,65.8861261957556,10.273905824480664
R_Forearm[0] move onset,18,167.88,-1.795122980511607,66.32924558471453,16.32589207690289
R_Forearm[0] move onset,19,175.76,-0.9885973488247574,47.31205518126032,-5.733392759240793
R_Forearm[0] move onset,20,181.90666666666667,3.798650049442821,47.06152573343092,14.24596140432709
R_Forearm[0] move onset,21,188.20666666666668,-2.681455851482736,45.908968206076494,4.018091837019881
R_Forearm[0] move onset,22,193.72,-1.7690395650297326,45.22060227766082,1.789830371184742
R_Forearm[0] move onset,23,199.52,-2.760263111701968,49.920288408013306,0.7474298200505558
R_Forearm[0] move onset,24,205.6,-32.70944605277434,68.6935266605224,4.916405993809079
R_Forearm[0] move onset,25,211.64666666666668,-0.4644423452522888,70.00764844166467,0.0986121207086867
R_Forearm[0] move onset,26,219.11333333333332,0.1882084855013128,65.61916900898036,8.948002052127592
R_Forearm[0] move onset,27,228.0133333333333,5.894071924772956,66.50983360823072,6.114922763029966
R_Forearm[0] move onset,28,234.59333333333333,-3.683943486286346,65.87674397830148,2.592424562181592
R_Forearm[0] move onset,29,242.03333333333333,3.518966839923091,64.94200714082544,4.358994175694718
R_Forearm[0] move onset,30,251.38666666666663,-0.7327212367004564,66.76702477417622,5.488499386432991
R_Forearm[0] move onset,31,260.6333333333333,7.199721402818094,66.92486220415138,4.121680416745761
R_Forearm[0] move onset,32,267.1666666666667,1.5330675388846964,66.1011325288952,15.93218861267104
R_Forearm[0] move onset,33,274.7933333333333,-8.452032882577642,59.46463461934509,7.555070735439159
R_Forearm[0] move onset,34,280.4066666666667,0.4287802965564903,67.74482691488548,11.830922955581585
R_Forearm[0] move onset,35,287.6066666666667,-13.567271992049,67.25363392024126,0.3101182345333271
R_Forearm[0] move onset,36,297.52,-0.4732793387106881,64.94009918191058,-0.1298415478970724
R_Forearm[0] move onset,37,304.6533333333333,-14.17492021596366,65.53224482052332,11.878139752098647
R_Forearm[0] move onset,38,314.94666666666666,-8.770344000172722,53.583947550824206,9.89737421409282
R_Forearm[0] move onset,39,320.78,13.926731994721733,45.26896141460368,5.717795735804771
R_Forearm[0] move onset,40,327.0933333333333,-53.22749588177561,48.56418143591412,0.0084214998441396
R_Forearm[0] move onset,41,333.5933333333333,49.06424591997827,65.8007407296375,10.758121721975629
R_Forearm[0] move onset,42,339.0733333333333,-40.17247150143088,67.99851103987223,10.493257583988225
R_Forearm[0] move onset,43,345.82,-8.313846235139254,50.93207526426596,6.423581278151474
R_Forearm[0] move onset,44,351.42,5.099358603124637,66.73761522314585,2.605968062582484
R_Forearm[0] move onset,45,358.31333333333333,6.235003499238738,49.45458627757959,6.364268074014561
R_Forearm[0] move onset,46,364.03333333333336,0.5682288524674821,66.40032667660294,10.571978124685444
R_Forearm[0] move onset,47,372.28,-1.920879385782021,66.01622614306027,1.6695419144599413
R_Forearm[0] move onset,48,381.7266666666667,-6.245980454258753,54.43157624757468,11.930834701274035
R_Forearm[0] move onset,49,387.4866666666667,1.3326772010138666,68.57198616171543,0.986292239097594
R_Forearm[0] move onset,50,394.52,-2.629878028391716,67.76872440360683,5.785817953199356
R_Forearm[0] move onset,51,402.6666666666667,3.517517983676845,71.0365641828233,7.3640565398200835
R_Forearm[0] move onset,52,409.6,45.45850421034269,56.637495721766896,3.57747534364858
R_Forearm[0] move onset,53,415.18,-0.5516343192666668,72.01584064051089,6.297354049033771
R_Forearm[0] move onset,54,422.58,-5.755901091011399,55.58166927651521,5.195145558808946
R_Forearm[0] move onset,55,428.54,11.830794238702058,69.65927079755089,3.631166478815935
R_Forearm[0] move onset,56,435.34,1.8355557457202405,67.91048539899215,3.807296331747153
R_Forearm[0] move onset,57,443.9,-0.8058927956359564,66.19835628652463,5.136303428248127
R_Forearm[0] move onset,58,453.06666666666666,1.418396470491932,67.05310376188658,3.9966541554885566
R_Forearm[0] move onset,59,461.0,-79.00478032030486,59.97007199699512,-0.2089151012888237
R_Forearm[0] move onset,60,467.3666666666667,15.542218240149262,70.61193970901543,-1.6500117817998046
R_Forearm[0] move onset,61,480.20666666666665,-85.74204546962581,65.63384414590628,18.39037764155357
R_Forearm[0] move onset,62,486.82,-0.3820781260207581,52.91847822461845,4.505338438038422
R_Forearm[0] move onset,63,492.85333333333335,17.016126825004964,51.11784881282863,-5.601240867199337
R_Forearm[0] move onset,64,498.88666666666666,-4.527400794830738,67.40166879326925,4.378004055393021
R_Forearm[0] move onset,65,508.91333333333336,9.079824574946787,48.75561715132748,3.3886679125408534
R_Forearm[0] move onset,66,515.1933333333334,2.9373958911011324,50.4237711427946,-0.4089900276375218
R_Forearm[0] move onset,67,521.5933333333334,-35.02604849080952,64.30263034183524,9.613845400419166
R_Forearm[0] move onset,68,528.0266666666666,7.676061351498909,51.88635488517649,8.316523340952571
R_Forearm[0] move onset,69,534.0866666666667,50.73730421176248,61.247341951040376,5.564802025187461
